GameId,Year,Round,Date,MaxTemp,MinTemp,Rainfall,Venue,StartTime,Attendance,HomeTeam,HomeTeamScoreQT,HomeTeamScoreHT,HomeTeamScore3QT,HomeTeamScoreFT,HomeTeamScore,AwayTeam,AwayTeamScoreQT,AwayTeamScoreHT,AwayTeamScore3QT,AwayTeamScoreFT,AwayTeamScore
2019R0807,2019,R8,2019-05-12,17.8,11.1,0.1,Docklands,1:10 PM,21156.0,North Melbourne,1.5,4.8,9.8,11.14,80.0,Geelong,3.0,8.3,14.6,16.8,104
2019R0808,2019,R8,2019-05-12,17.8,11.1,0.1,M.C.G.,3:20 PM,14636.0,Hawthorn,3.1,5.5,7.9,10.11,71.0,Greater Western Sydney,1.3,4.4,4.5,5.8,38
2019R0809,2019,R8,2019-05-12,24.9,7.7,0.0,Perth Stadium,3:20 PM,42641.0,Fremantle,3.2,5.3,8.11,12.14,86.0,Richmond,4.3,7.4,13.8,17.9,111
2019R0901,2019,R9,2019-05-17,16.7,5.3,1.8,Perth Stadium,6:10 PM,51162.0,West Coast,3.2,5.4,7.6,13.7,85.0,Melbourne,3.4,5.8,8.12,9.15,69
2019R0902,2019,R9,2019-05-18,22.0,4.1,0.0,M.C.G.,1:45 PM,60702.0,Collingwood,3.1,6.2,11.4,17.1,112.0,St Kilda,1.3,4.9,9.11,10.11,71
2019R0903,2019,R9,2019-05-18,23.8,15.4,1.6,Gabba,2:10 PM,20405.0,Brisbane Lions,3.5,7.8,11.11,13.15,93.0,Adelaide,2.4,6.8,9.11,13.14,92
2019R0904,2019,R9,2019-05-18,18.8,4.8,0.0,Kardinia Park,4:35 PM,31373.0,Geelong,6.2,11.4,15.6,21.7,133.0,Western Bulldogs,4.1,7.6,12.9,13.11,89
2019R0905,2019,R9,2019-05-18,22.0,4.1,0.0,Docklands,7:25 PM,29176.0,Essendon,1.3,3.7,5.11,8.12,60.0,Fremantle,2.3,3.5,4.9,7.11,53
2019R0906,2019,R9,2019-05-18,19.2,10.9,0.0,Bellerive Oval,7:25 PM,12799.0,North Melbourne,3.1,5.3,6.7,10.12,72.0,Sydney,1.4,8.6,10.1,11.11,77
2019R0907,2019,R9,2019-05-19,23.2,18.1,0.0,Adelaide Oval,12:40 PM,26129.0,Port Adelaide,3.1,6.3,9.9,13.11,89.0,Gold Coast,4.4,6.7,7.8,7.9,51
2019R0908,2019,R9,2019-05-19,21.8,7.1,0.0,M.C.G.,3:20 PM,64936.0,Richmond,3.2,6.6,11.7,14.11,95.0,Hawthorn,2.5,3.8,6.9,8.11,59
2019R0909,2019,R9,2019-05-19,23.8,11.7,0.0,Sydney Showground,4:40 PM,9599.0,Greater Western Sydney,7.5,13.9,18.14,20.18,138.0,Carlton,1.1,2.1,5.2,7.3,45
2019R1001,2019,R10,2019-05-24,25.9,13.8,0.0,S.C.G.,7:50 PM,34649.0,Sydney,3.1,5.1,10.2,11.7,73.0,Collingwood,1.4,5.1,7.12,11.14,80
2019R1002,2019,R10,2019-05-25,15.4,10.9,3.4999999999999996,York Park,1:45 PM,11637.0,Hawthorn,4.1,6.2,9.5,12.8,80.0,Port Adelaide,0.0,2.3,5.7,6.13,49
2019R1003,2019,R10,2019-05-25,19.1,13.1,2.4,Docklands,2:10 PM,26156.0,Western Bulldogs,5.2,6.6,9.9,13.12,90.0,North Melbourne,5.2,10.4,13.5,18.7,115
2019R1004,2019,R10,2019-05-25,17.0,11.9,3.4999999999999996,Adelaide Oval,4:05 PM,41630.0,Adelaide,2.2,7.8,9.1,10.13,73.0,West Coast,3.3,3.4,8.6,13.7,85
2019R1005,2019,R10,2019-05-25,19.1,13.1,2.4,M.C.G.,7:25 PM,78189.5,Richmond,1.2,4.7,8.11,10.13,73.0,Essendon,0.3,1.7,2.1,6.14,50
2019R1006,2019,R10,2019-05-25,23.7,15.5,0.0,Carrara,7:25 PM,13144.0,Gold Coast,4.3,6.5,9.8,9.1,64.0,Geelong,4.3,6.8,9.1,13.13,91
2019R1007,2019,R10,2019-05-26,14.5,7.1,3.4999999999999996,M.C.G.,1:10 PM,20023.0,Melbourne,1.1,1.3,3.6,10.8,68.0,Greater Western Sydney,2.5,6.8,12.9,14.1,94
2019R1008,2019,R10,2019-05-26,14.5,7.1,3.4999999999999996,Docklands,3:20 PM,35058.0,St Kilda,2.2,5.7,8.1,9.14,68.0,Carlton,3.4,5.4,6.6,8.7,55
2019R1009,2019,R10,2019-05-26,21.7,5.3,0.0,Perth Stadium,3:20 PM,36383.0,Fremantle,3.4,5.6,9.7,10.13,73.0,Brisbane Lions,5.2,5.7,10.9,10.12,72
2019R1101,2019,R11,2019-05-31,13.7,6.9,2.4,Docklands,7:50 PM,29326.0,North Melbourne,4.1,6.7,12.7,15.9,99.0,Richmond,3.2,6.3,7.4,9.8,62
2019R1102,2019,R11,2019-06-01,14.5,11.1,2.2,M.C.G.,1:45 PM,41774.0,Collingwood,3.3,6.5,8.6,11.9,75.0,Fremantle,3.3,4.4,8.1,11.13,79
2019R1103,2019,R11,2019-06-01,18.9,7.6,0.0,Sydney Showground,1:45 PM,7581.0,Greater Western Sydney,4.2,6.5,10.7,19.12,126.0,Gold Coast,3.3,3.4,4.7,6.7,43
2019R1104,2019,R11,2019-06-01,15.0,11.5,0.4,Kardinia Park,4:35 PM,29021.0,Geelong,5.1,7.2,11.4,13.7,85.0,Sydney,3.3,5.8,6.12,8.15,63
2019R1105,2019,R11,2019-06-01,22.9,7.6,0.0,Gabba,7:25 PM,25051.0,Brisbane Lions,0.6,5.9,9.11,12.13,85.0,Hawthorn,5.1,7.3,9.4,10.6,66
2019R1106,2019,R11,2019-06-01,30.2,19.7,0.0,Marrara Oval,7:10 PM,10634.0,Melbourne,6.3,9.4,11.8,12.16,88.0,Adelaide,4.0,5.3,9.4,14.6,90
2019R1107,2019,R11,2019-06-02,18.45,9.4,0.0,Jiangwan Stadium,12:20 PM,9412.0,St Kilda,3.4,5.8,7.1,9.15,69.0,Port Adelaide,5.1,12.3,18.3,22.7,139
2019R1108,2019,R11,2019-06-02,14.3,10.3,0.2,M.C.G.,3:20 PM,50423.0,Essendon,2.3,5.4,8.5,11.8,74.0,Carlton,2.2,2.4,4.8,4.9,33
2019R1109,2019,R11,2019-06-02,24.5,5.9,0.0,Perth Stadium,3:20 PM,53195.0,West Coast,3.1,7.3,16.5,21.7,133.0,Western Bulldogs,2.7,4.1,7.1,10.12,72
2019R1201,2019,R12,2019-06-07,17.4,10.4,0.0,M.C.G.,7:50 PM,65214.0,Richmond,2.1,2.4,3.6,5.7,37.0,Geelong,0.2,7.4,15.8,16.8,104
2019R1202,2019,R12,2019-06-08,18.5,5.0,0.1,Docklands,1:45 PM,32211.0,Carlton,0.3,3.4,8.9,11.12,78.0,Brisbane Lions,3.3,6.4,8.5,9.9,63
2019R1203,2019,R12,2019-06-08,19.6,15.1,1.2,Carrara,4:35 PM,9305.0,Gold Coast,1.3,4.3,7.4,11.6,72.0,North Melbourne,7.2,9.5,12.9,14.15,99
2019R1204,2019,R12,2019-06-08,16.8,3.6,0.0,Adelaide Oval,7:10 PM,41710.0,Adelaide,2.5,4.7,6.7,12.1,82.0,Greater Western Sydney,1.2,3.4,7.5,9.7,61
2019R1205,2019,R12,2019-06-09,22.0,10.3,0.0,S.C.G.,3:20 PM,36640.0,Sydney,4.1,9.6,14.7,18.8,116.0,West Coast,3.2,6.3,7.8,10.11,71
2019R1206,2019,R12,2019-06-10,18.3,11.3,3.4999999999999996,M.C.G.,3:20 PM,74036.0,Collingwood,3.5,6.8,11.8,15.8,98.0,Melbourne,1.2,3.5,5.9,7.15,57
2019R1301,2019,R13,2019-06-13,16.9,9.9,0.8,Adelaide Oval,7:20 PM,40837.0,Adelaide,1.1,3.7,10.1,15.11,101.0,Richmond,3.2,5.6,8.9,9.14,68
2019R1302,2019,R13,2019-06-14,16.8,9.1,2.2,Docklands,7:50 PM,44846.0,Essendon,2.2,6.7,11.11,14.12,96.0,Hawthorn,2.3,6.4,8.6,11.11,77
2019R1303,2019,R13,2019-06-15,27.2,16.2,0.0,Riverway Stadium,1:45 PM,7243.0,Gold Coast,3.5,5.6,8.9,11.1,76.0,St Kilda,0.2,2.5,7.8,11.14,80
2019R1304,2019,R13,2019-06-15,18.6,7.5,3.4999999999999996,Perth Stadium,2:35 PM,37451.0,Fremantle,3.2,8.4,12.6,15.1,100.0,Port Adelaide,5.1,7.5,12.7,12.7,79
2019R1305,2019,R13,2019-06-15,15.5,8.1,3.4999999999999996,Docklands,7:25 PM,35479.0,Carlton,2.1,6.3,10.9,15.1,100.0,Western Bulldogs,5.2,9.6,11.9,15.13,103
2019R1306,2019,R13,2019-06-16,12.8,3.2,0.2,Bellerive Oval,3:20 PM,7832.0,North Melbourne,3.0,7.3,8.6,10.8,68.0,Greater Western Sydney,3.2,7.3,11.6,14.7,91
2019R1401,2019,R14,2019-06-20,19.7,4.4,0.0,Perth Stadium,6:10 PM,52810.0,West Coast,3.4,7.14,11.17,14.22,106.0,Essendon,4.0,6.1,8.1,11.5,71
2019R1402,2019,R14,2019-06-21,14.9,7.3,0.0,S.C.G.,7:50 PM,29553.0,Sydney,6.1,7.4,8.9,12.1,82.0,Hawthorn,3.1,6.3,7.7,9.9,63
2019R1403,2019,R14,2019-06-22,11.9,5.1,1.8,M.C.G.,1:45 PM,20211.0,Melbourne,2.1,5.4,9.6,13.7,85.0,Fremantle,4.1,6.4,10.5,11.5,71
2019R1404,2019,R14,2019-06-22,11.9,5.1,1.8,Docklands,4:35 PM,22885.0,St Kilda,3.3,4.6,5.7,8.11,59.0,Brisbane Lions,4.6,7.8,16.11,17.13,115
2019R1405,2019,R14,2019-06-22,15.0,1.8,0.0,Adelaide Oval,7:10 PM,37726.0,Port Adelaide,3.4,6.5,7.9,9.13,67.0,Geelong,1.2,3.4,6.6,8.8,56
2019R1406,2019,R14,2019-06-23,9.8,1.4,0.0,Docklands,3:20 PM,39836.0,Western Bulldogs,4.3,5.7,7.11,10.13,73.0,Collingwood,4.1,5.2,10.4,13.4,82
2019R1501,2019,R15,2019-06-27,16.8,4.7,0.0,Docklands,7:20 PM,25195.0,Essendon,3.2,5.3,6.4,12.5,77.0,Greater Western Sydney,1.2,5.4,7.8,10.11,71
2019R1502,2019,R15,2019-06-28,18.5,9.5,0.0,Kardinia Park,7:50 PM,28108.0,Geelong,4.1,7.6,11.9,14.12,96.0,Adelaide,5.4,7.5,9.7,10.9,69
2019R1503,2019,R15,2019-06-29,16.8,12.7,1.2,M.C.G.,1:45 PM,31895.0,Hawthorn,3.3,3.6,7.13,9.17,71.0,West Coast,3.5,6.8,7.8,11.11,77
2019R1504,2019,R15,2019-06-29,21.4,8.6,0.0,S.C.G.,4:35 PM,26194.0,Sydney,2.2,6.3,10.6,14.9,93.0,Gold Coast,2.3,5.5,6.7,7.9,51
2019R1505,2019,R15,2019-06-29,16.8,12.7,1.2,Docklands,7:25 PM,38801.0,Collingwood,1.3,3.3,4.4,5.7,37.0,North Melbourne,2.7,4.8,8.14,11.15,81
2019R1506,2019,R15,2019-06-29,14.1,10.8,3.4999999999999996,Adelaide Oval,7:10 PM,25623.0,Port Adelaide,1.2,2.5,5.8,5.11,41.0,Western Bulldogs,3.2,5.2,8.3,10.6,66
2019R1507,2019,R15,2019-06-30,13.5,7.6,3.4999999999999996,Docklands,1:10 PM,40962.0,St Kilda,3.0,7.0,8.3,10.1,70.0,Richmond,2.0,6.2,9.4,16.7,103
2019R1508,2019,R15,2019-06-30,25.0,12.6,0.6,Gabba,3:20 PM,24809.0,Brisbane Lions,2.6,4.11,10.14,15.17,107.0,Melbourne,3.3,6.5,9.6,11.8,74
2019R1509,2019,R15,2019-06-30,16.0,10.6,0.4,Perth Stadium,3:20 PM,37293.0,Fremantle,5.2,6.3,8.8,11.9,75.0,Carlton,0.3,4.5,6.8,11.13,79
2019R1601,2019,R16,2019-07-05,17.3,1.4,0.0,M.C.G.,7:50 PM,66407.0,Hawthorn,1.5,3.8,4.9,9.13,67.0,Collingwood,4.0,5.4,6.7,9.9,63
2019R1602,2019,R16,2019-07-06,18.0,4.3,0.4,M.C.G.,1:45 PM,60199.0,Essendon,2.3,4.5,7.5,11.1,76.0,Sydney,1.2,3.6,7.8,9.12,66
2019R1603,2019,R16,2019-07-06,21.0,16.6,3.2,Carrara,2:10 PM,16031.0,Gold Coast,2.1,3.1,7.2,9.4,58.0,Richmond,7.475,12.899999999999999,18.825000000000003,23.12,148
2019R1604,2019,R16,2019-07-06,21.9,14.9,0.0,Adelaide Oval,4:05 PM,50544.0,Adelaide,2.7,4.11,5.12,5.14,44.0,Port Adelaide,3.1,6.2,12.5,15.11,101
2019R1605,2019,R16,2019-07-06,18.0,4.3,0.4,Docklands,7:25 PM,35641.0,Western Bulldogs,1.4,3.5,5.7,10.11,71.0,Geelong,3.5,4.8,6.11,7.13,55
2019R1606,2019,R16,2019-07-06,18.2,6.8,3.4999999999999996,Perth Stadium,6:10 PM,56358.0,Fremantle,1.2,1.7,2.14,2.19,31.0,West Coast,2.5,10.7,14.7,19.8,122
2019R1607,2019,R16,2019-07-07,16.8,7.2,0.0,M.C.G.,1:10 PM,55593.0,Carlton,2.4,5.4,10.6,15.1,100.0,Melbourne,4.4,7.11,14.12,15.15,105
2019R1608,2019,R16,2019-07-07,12.2,3.8,0.0,Bellerive Oval,3:20 PM,10696.0,North Melbourne,7.5,10.6,13.7,17.1,112.0,St Kilda,1.1,6.3,8.5,11.7,73
2019R1609,2019,R16,2019-07-07,19.3,11.2,0.0,Sydney Showground,4:40 PM,12268.0,Greater Western Sydney,1.2,5.5,8.6,11.8,74.0,Brisbane Lions,4.4,8.7,12.1,14.1,94
2019R1701,2019,R17,2019-07-12,18.7,4.4,0.0,Perth Stadium,6:10 PM,56251.0,West Coast,6.3,10.4,12.4,12.5,77.0,Collingwood,6.1,8.3,9.6,11.12,78
2019R1702,2019,R17,2019-07-13,16.2,11.3,0.1,S.C.G.,1:45 PM,32570.0,Sydney,2.5,3.1,5.12,8.14,62.0,Carlton,2.5,5.8,6.13,9.15,69
2019R1703,2019,R17,2019-07-13,12.9,1.3,0.8,York Park,2:10 PM,13006.0,Hawthorn,3.1,5.5,9.8,12.12,84.0,Fremantle,0.3,4.3,6.5,8.5,53
2019R1704,2019,R17,2019-07-13,11.8,6.0,3.0,Docklands,4:35 PM,45682.0,Essendon,4.4,6.11,11.13,12.14,86.0,North Melbourne,6.3,7.5,9.7,12.9,81
2019R1705,2019,R17,2019-07-13,24.0,12.2,0.0,Carrara,7:25 PM,8741.0,Gold Coast,2.3,2.5,4.7,8.8,56.0,Adelaide,5.7,12.899999999999999,18.825000000000003,23.13,148
2019R1706,2019,R17,2019-07-13,12.7,5.7,3.2,Kardinia Park,7:25 PM,24035.0,Geelong,4.4,5.7,8.8,12.12,84.0,St Kilda,2.2,6.3,6.7,8.9,57
2019R1707,2019,R17,2019-07-14,13.2,5.7,1.4,M.C.G.,1:10 PM,38986.0,Richmond,4.4,6.7,10.13,13.16,94.0,Greater Western Sydney,0.2,4.5,6.7,9.13,67
2019R1708,2019,R17,2019-07-14,13.2,5.7,1.4,Docklands,3:20 PM,26781.0,Western Bulldogs,3.3,6.5,7.13,10.14,74.0,Melbourne,3.2,6.4,7.7,9.12,66
2019R1709,2019,R17,2019-07-14,13.6,10.0,1.6,Adelaide Oval,4:10 PM,33118.0,Port Adelaide,2.1,3.4,6.4,6.13,49.0,Brisbane Lions,7.1,10.6,12.12,14.13,97
2019R1801,2019,R18,2019-07-19,18.0,6.9,0.0,Adelaide Oval,7:20 PM,47735.0,Adelaide,2.5,7.1,8.11,10.15,75.0,Essendon,1.2,5.3,9.5,15.6,96
2019R1802,2019,R18,2019-07-20,16.1,5.9,0.0,M.C.G.,1:45 PM,41642.0,Richmond,5.4,8.5,12.7,15.11,101.0,Port Adelaide,2.4,4.6,7.7,9.9,63
2019R1803,2019,R18,2019-07-20,16.1,5.9,0.0,Docklands,2:10 PM,31765.0,Carlton,5.3,8.5,13.6,15.9,99.0,Gold Coast,2.3,4.5,10.6,11.9,75
2019R1804,2019,R18,2019-07-20,20.6,3.2,0.0,Sydney Showground,4:35 PM,15467.0,Greater Western Sydney,7.700000000000001,9.2,13.5,19.8,122.0,Collingwood,1.1,3.2,7.7,11.9,75
2019R1805,2019,R18,2019-07-20,23.1,7.9,0.0,Gabba,7:25 PM,23833.0,Brisbane Lions,1.4,4.7,7.12,12.15,87.0,North Melbourne,5.0,8.2,8.2,12.3,75
2019R1806,2019,R18,2019-07-20,17.7,8.8,3.4999999999999996,Perth Stadium,6:10 PM,33594.0,Fremantle,1.1,3.6,6.7,7.1,52.0,Sydney,1.4,5.4,5.6,7.9,51
2019R1807,2019,R18,2019-07-21,14.9,9.8,0.0,M.C.G.,1:10 PM,53636.0,Geelong,2.2,4.5,7.1,8.13,61.0,Hawthorn,4.1,7.1,10.11,12.13,85
2019R1808,2019,R18,2019-07-21,21.8,12.4,0.0,Traeger Park,2:50 PM,7164.0,Melbourne,1.5,7.8,10.1,11.12,78.0,West Coast,5.1,8.3,10.4,14.7,91
2019R1809,2019,R18,2019-07-21,14.9,9.8,0.0,Docklands,4:40 PM,21705.0,St Kilda,6.5,11.6,13.9,17.14,116.0,Western Bulldogs,1.0,4.5,10.5,14.5,89
2019R1901,2019,R19,2019-07-26,12.8,10.1,0.0,M.C.G.,7:50 PM,78189.5,Collingwood,1.2,3.6,5.1,9.12,66.0,Richmond,5.4,9.7,11.12,14.14,98
2019R1902,2019,R19,2019-07-27,11.6,0.2,0.2,York Park,1:45 PM,15157.0,Hawthorn,3.4,4.9,5.14,7.18,60.0,Brisbane Lions,3.1,5.5,10.6,13.9,87
2019R1903,2019,R19,2019-07-27,15.0,7.6,3.4999999999999996,M.C.G.,2:10 PM,38369.0,Carlton,4.4,7.8,10.9,13.9,87.0,Adelaide,4.0,5.4,7.5,9.6,60
2019R1904,2019,R19,2019-07-27,20.3,11.4,3.4999999999999996,Perth Stadium,2:35 PM,54376.0,West Coast,6.5,8.1,14.1,18.13,121.0,North Melbourne,3.1,6.4,7.6,10.12,72
2019R1905,2019,R19,2019-07-27,15.0,7.6,3.4999999999999996,Docklands,7:25 PM,22854.0,St Kilda,3.2,5.7,10.1,15.14,104.0,Melbourne,5.3,6.4,10.6,13.7,85
2019R1906,2019,R19,2019-07-27,15.5,6.9,0.0,Adelaide Oval,7:10 PM,27591.0,Port Adelaide,0.3,3.6,5.9,7.13,55.0,Greater Western Sydney,2.5,4.6,7.7,8.8,56
2019R1907,2019,R19,2019-07-28,15.0,5.6,2.0,Docklands,1:10 PM,21181.0,Western Bulldogs,7.700000000000001,12.6,14.11,16.17,113.0,Fremantle,4.3,5.5,7.9,9.12,66
2019R1908,2019,R19,2019-07-28,19.4,8.7,0.0,S.C.G.,3:20 PM,32911.0,Sydney,3.3,6.5,7.6,12.8,80.0,Geelong,1.1,6.5,10.1,16.11,107
2019R1909,2019,R19,2019-07-28,23.2,13.0,0.0,Carrara,4:40 PM,15759.0,Gold Coast,4.2,7.3,9.6,15.6,96.0,Essendon,1.3,4.5,10.8,16.1,106
2019R2001,2019,R20,2019-08-02,12.9,8.5,0.6,Docklands,7:50 PM,33226.0,North Melbourne,1.2,5.6,9.11,12.14,86.0,Hawthorn,4.4,6.5,8.7,9.1,64
2019R2002,2019,R20,2019-08-03,13.5,9.8,0.2,Docklands,1:45 PM,42940.0,Essendon,2.4,5.7,8.1,9.13,67.0,Port Adelaide,5.2,8.5,14.9,19.12,126
2019R2003,2019,R20,2019-08-03,22.1,5.1,0.0,Sydney Showground,2:10 PM,16116.0,Greater Western Sydney,3.4,8.5,10.1,12.11,83.0,Sydney,5.0,6.4,10.5,12.9,81
2019R2004,2019,R20,2019-08-03,22.3,12.1,0.0,Perth Stadium,2:35 PM,36310.0,Fremantle,2.4,6.7,9.8,14.11,95.0,Geelong,5.1,6.4,8.6,9.7,61
2019R2005,2019,R20,2019-08-03,13.5,9.8,0.2,M.C.G.,7:25 PM,37254.0,Melbourne,3.1,6.2,7.4,9.6,60.0,Richmond,3.2,6.5,11.9,13.15,93
2019R2006,2019,R20,2019-08-03,13.6,9.0,0.2,Adelaide Oval,7:10 PM,39984.0,Adelaide,4.1,6.4,10.7,14.8,92.0,St Kilda,3.2,5.5,7.7,10.1,70
2019R2007,2019,R20,2019-08-04,12.8,8.0,1.2,M.C.G.,1:10 PM,33577.0,Collingwood,4.4,10.6,16.8,18.12,120.0,Gold Coast,3.2,5.2,6.3,8.3,51
2019R2008,2019,R20,2019-08-04,12.8,8.0,1.2,Docklands,3:20 PM,32802.0,Carlton,4.1,6.3,8.6,11.9,75.0,West Coast,2.5,9.5,14.7,15.9,99
2019R2009,2019,R20,2019-08-04,24.0,10.4,0.0,Gabba,4:40 PM,25831.0,Brisbane Lions,4.3,7.7,11.9,14.14,98.0,Western Bulldogs,0.5,2.8,8.1,11.14,80
2019R2101,2019,R21,2019-08-09,8.7,4.1,3.4999999999999996,Manuka Oval,7:50 PM,11741.0,Greater Western Sydney,2.1,4.1,4.2,4.5,29.0,Hawthorn,3.1,6.2,10.5,13.7,85
2019R2102,2019,R21,2019-08-10,12.7,2.9,3.4999999999999996,M.C.G.,1:45 PM,31903.0,Melbourne,1.4,2.6,3.8,7.11,53.0,Collingwood,0.5,5.6,9.8,10.1,70
2019R2103,2019,R21,2019-08-10,13.1,7.9,3.2,Adelaide Oval,1:40 PM,29568.0,Port Adelaide,4.4,7.7,12.1,15.13,103.0,Sydney,3.4,4.1,7.12,7.14,56
2019R2104,2019,R21,2019-08-10,22.9,16.0,0.0,Gabba,4:35 PM,22530.0,Brisbane Lions,4.3,10.5,17.1,22.12,144.0,Gold Coast,2.2,4.3,4.5,8.5,53
2019R2105,2019,R21,2019-08-10,12.7,2.9,3.4999999999999996,Docklands,7:25 PM,41816.0,Essendon,1.1,1.3,1.7,4.9,33.0,Western Bulldogs,6.3,10.3,16.6,21.11,137
2019R2106,2019,R21,2019-08-10,12.6,3.3,3.4999999999999996,Kardinia Park,7:25 PM,21664.0,Geelong,1.3,3.9,6.13,9.15,69.0,North Melbourne,0.2,1.5,1.8,1.8,14
2019R2107,2019,R21,2019-08-11,13.3,3.9,3.4999999999999996,Docklands,1:10 PM,17715.0,St Kilda,4.3,6.5,8.7,10.12,72.0,Fremantle,2.3,6.4,9.8,10.9,69
2019R2108,2019,R21,2019-08-11,13.3,3.9,3.4999999999999996,M.C.G.,3:20 PM,51039.0,Richmond,3.2,6.4,8.6,11.7,73.0,Carlton,0.2,1.6,4.6,6.9,45
2019R2109,2019,R21,2019-08-11,22.5,10.2,0.0,Perth Stadium,3:20 PM,54994.0,West Coast,3.4,6.6,11.9,13.12,90.0,Adelaide,1.4,6.5,8.5,12.8,80
2019R2201,2019,R22,2019-08-16,17.0,8.9,0.4,M.C.G.,7:50 PM,23700.0,Melbourne,3.1,3.3,3.7,5.12,42.0,Sydney,4.1,7.3,10.3,15.5,95
2019R2202,2019,R22,2019-08-17,15.5,4.6,3.4999999999999996,M.C.G.,1:45 PM,51786.0,Carlton,2.4,5.5,7.1,11.12,78.0,St Kilda,3.3,7.4,8.8,10.8,68
2019R2203,2019,R22,2019-08-17,27.7,10.2,0.0,Gabba,2:10 PM,35608.0,Brisbane Lions,1.3,4.8,6.12,10.15,75.0,Geelong,2.2,7.7,8.9,10.14,74
2019R2204,2019,R22,2019-08-17,18.7,5.5,0.0,Adelaide Oval,4:05 PM,48175.0,Adelaide,0.5,2.6,3.8,6.12,48.0,Collingwood,2.2,5.5,11.8,17.12,114
2019R2205,2019,R22,2019-08-17,15.5,4.6,3.4999999999999996,Docklands,7:25 PM,17063.0,North Melbourne,6.3,12.8,17.9,22.12,144.0,Port Adelaide,1.1,3.4,7.6,8.1,58
2019R2206,2019,R22,2019-08-17,16.1,6.7,3.4999999999999996,Perth Stadium,6:10 PM,47833.0,Fremantle,3.4,4.6,5.1,7.13,55.0,Essendon,5.1,8.4,11.5,13.9,87
2019R2207,2019,R22,2019-08-18,17.8,7.8,0.1,M.C.G.,1:10 PM,57415.0,Richmond,3.1,6.5,8.8,13.1,88.0,West Coast,7.1,8.2,9.3,13.4,82
2019R2208,2019,R22,2019-08-18,22.5,5.5,0.0,Sydney Showground,3:20 PM,10139.0,Greater Western Sydney,5.3,9.6,9.1,9.11,65.0,Western Bulldogs,7.1,9.3,14.9,19.12,126
2019R2209,2019,R22,2019-08-18,17.8,7.8,0.1,Docklands,4:40 PM,31331.0,Hawthorn,6.2,10.7,13.7,18.1,118.0,Gold Coast,1.2,2.5,5.6,7.6,48
2019R2301,2019,R23,2019-08-23,14.8,2.2,0.0,M.C.G.,7:50 PM,78189.5,Collingwood,3.1,6.7,8.9,10.16,76.0,Essendon,6.2,7.2,9.3,10.5,65
2019R2302,2019,R23,2019-08-24,25.9,6.1,0.0,S.C.G.,1:45 PM,33722.0,Sydney,6.2,6.3,11.4,17.7,109.0,St Kilda,2.5,5.9,7.12,8.16,64
2019R2303,2019,R23,2019-08-24,17.9,7.9,0.0,Bellerive Oval,2:10 PM,8202.0,North Melbourne,3.4,5.4,10.9,13.1,88.0,Melbourne,4.2,5.4,11.4,12.11,83
2019R2304,2019,R23,2019-08-24,19.3,6.4,0.0,Kardinia Park,4:35 PM,31669.0,Geelong,5.4,12.5,14.6,19.15,129.0,Carlton,1.3,3.8,6.13,8.13,61
2019R2305,2019,R23,2019-08-24,21.8,11.8,0.0,Carrara,7:25 PM,7610.0,Gold Coast,0.4,3.1,5.12,7.13,55.0,Greater Western Sydney,5.0,8.2,16.5,20.7,127
2019R2306,2019,R23,2019-08-24,16.9,3.6,0.2,Perth Stadium,6:10 PM,55859.0,West Coast,4.3,5.8,7.11,9.13,67.0,Hawthorn,3.3,8.6,11.6,16.9,105
2019R2307,2019,R23,2019-08-25,9.2,2.0,0.8,Eureka Stadium,1:10 PM,9560.0,Western Bulldogs,6.5,9.8,14.11,18.13,121.0,Adelaide,2.0,5.4,8.6,13.9,87
2019R2308,2019,R23,2019-08-25,13.1,4.1,1.2,M.C.G.,3:20 PM,76995.0,Richmond,6.2,8.6,10.7,12.1,82.0,Brisbane Lions,2.1,4.4,7.6,8.7,55
2019R2309,2019,R23,2019-08-25,13.3,3.9,0.0,Adelaide Oval,4:10 PM,27504.0,Port Adelaide,3.4,7.9,11.17,15.2,110.0,Fremantle,5.1,5.6,6.6,10.7,67
2019EF01,2019,EF,2019-09-05,16.9,3.2,0.0,Perth Stadium,6:10 PM,59216.0,West Coast,6.4,10.8,13.11,17.14,116.0,Essendon,3.1,6.2,8.5,9.7,61
2019QF01,2019,QF,2019-09-06,15.8,10.0,3.0,M.C.G.,7:50 PM,78189.5,Geelong,1.2,4.4,5.6,7.9,51.0,Collingwood,4.2,7.5,9.7,9.7,61
2019EF02,2019,EF,2019-09-07,19.6,8.9,0.4,Sydney Showground,3:20 PM,19218.0,Greater Western Sydney,3.5,6.9,12.11,16.17,113.0,Western Bulldogs,2.0,5.5,7.6,8.7,55
2019QF02,2019,QF,2019-09-07,26.4,16.9,0.0,Gabba,7:25 PM,37478.0,Brisbane Lions,4.6,4.1,6.14,8.17,65.0,Richmond,3.0,7.3,14.4,18.4,112
2019SF01,2019,SF,2019-09-13,18.4,7.9,0.0,M.C.G.,7:50 PM,51813.0,Geelong,5.2,7.3,9.9,13.1,88.0,West Coast,1.1,5.5,10.7,10.8,68
2019SF02,2019,SF,2019-09-14,30.5,12.0,0.0,Gabba,7:25 PM,30034.0,Brisbane Lions,5.2,7.4,9.9,11.14,80.0,Greater Western Sydney,4.2,9.4,10.1,12.11,83
